filename,method,time,cer_raw,cer_refined,raw_text,final_text,ground_truth
if4908_103012500007_nomor2.jpg,otsu,13.87647819519043,0.43824701195219123,0.3784860557768924,"Lake
Kamus
n,d, tinteger
hasil : real
r : real
Iras:string
algoritma
inprt(n,d, t)
r=d/2
hasil=(2×314xrxr/n)
hasil =hasil+(2xrxt)
hasil = hasil+(2x319xrx
IVaS","program abc
kamus
n,d,t integer
hasil : real
r : real
iras:string
algoritma
input(n, d, t)
r=d/2
hasil=3.14*x*r*r/n
hasil =hasil+(2*x*t)
hasil = hasil+(2*3.14*x*r
ivas","program Cake
kamus
    n, d, t : integer
    hasil : real
    r : real
    luas : string
algoritma
    input(n, d, t)
    r = d / 2.0
    hasil = (2 * 3.14 * r * r / n)
    hasil = hasil + (2 * r * t)
    hasil = hasil + (2 * 3.14 * r * t / n)
    luas = ""cm2""
    output(hasil, luas)
endprogram"
if4908_103012500007_nomor2.jpg,adaptive_gaussian,15.320782661437988,0.4541832669322709,0.50199203187251,"Kamus
&n, d, tinteger
hasil:real
:t.: real
lras:string.
goritina
inpit (n,d, t)
r=d/2D
hasil=(2×3.14×rxr/n)
harlha+(ixrxt)
hasil =hai(+(2x314xrx+n)
Ap(ha2)
$Va5=$cm2
outprt Charil,luas)","Kamus
a,b,c : integer
hasil:real
ras:string.
goritma
input(a, b, c)
if a == 0 then
    output(5)
endif
harlha = d/2D
hasil = 2 * 3.14 * r * r / n
hasil = hasil + (r * r)
hasil = hai((2*3.14*r*r+n)
area = hai(r*r)
output(char, luas)","program Cake
kamus
    n, d, t : integer
    hasil : real
    r : real
    luas : string
algoritma
    input(n, d, t)
    r = d / 2.0
    hasil = (2 * 3.14 * r * r / n)
    hasil = hasil + (2 * r * t)
    hasil = hasil + (2 * 3.14 * r * t / n)
    luas = ""cm2""
    output(hasil, luas)
endprogram"
if4908_103012500007_nomor2.jpg,adaptive_mean,13.895218133926392,0.450199203187251,0.4581673306772908,"Kamys.
nd, t integer
hasilreal
t.:real
lras:string.
algoritma:
inpit(n, d, t)
r=d/20.
hasil=(2×314×rxr/n)
hoil hal+(2xrxt)
hail =hai+(2x319xrxtn)
Aupt (hai""
lvasm2
outprt Charil, luas","Kamus.
n, d, t : integer
hasilreal
t:real
lrass:string.

algoritma:
input(n, d, t)
r=d/20
hasil=2*3.14*t*r/n
hail =hai+(2*3.14*t*r/n)
output(hail, lrass)","program Cake
kamus
    n, d, t : integer
    hasil : real
    r : real
    luas : string
algoritma
    input(n, d, t)
    r = d / 2.0
    hasil = (2 * 3.14 * r * r / n)
    hasil = hasil + (2 * r * t)
    hasil = hasil + (2 * 3.14 * r * t / n)
    luas = ""cm2""
    output(hasil, luas)
endprogram"
if4908_1030125000185_nomor2.jpg,none,14.691322088241577,0.0,0.0,"Kamus.
Hsr
N.dt
int
Potongan, tubony
husil
riul
Aly
 Const Phi:3.14
inpt -) Nd..t
d-72.44
otCran> d * fhi div.N, .
fabine.-> fotutgan #/t*t.u 
 OutPot -7 tabony""(m2""
endprogram","Kamus.
Hsr
Ndt
int
Potongan, tubony
hulisil
riul
Aly
Const Phi:3.14
inpt -> Ndt
d-72.44
output d * Phi / 2, 
fabine-> fotutgan #/t*t.u 
 OutPut - tabony""(m2""
endprogram",
if4908_1030125000185_nomor2.jpg,otsu,14.054895639419556,0.0,0.0,"Hamus
4
N.{tint
Dotonyar,tubouy
hulilreul
~Const Phi:3.14
Aly
init-7Nd..t
-7+.44
Tutryan-d*fhi div.N,.
μbiy-> fot #t*t).nr.
CutPot -7 tobny(m2""
.1","Hamus
4
N.int
Dotonyar,tubouy
Hulilreul
Const Phi:3.14
Ally
init-7Nd.
7+.44
Tutryan-div(N,.)
μbiy-> fot #t*t).nr.
CutPot -7 tobny(m2""
.1",
if4908_1030125000185_nomor2.jpg,adaptive_gaussian,13.197577476501465,0.0,0.0,"Vames 1
N_{{t$
iat}
Dotonyan, tubony
Thusil
reul
Const Phi:giy
ACy
SaNNdET
PotOranifhidivN
5fabiny fottgn t #t)
OutPot Ztabng ci2""","Program 1
NamaTubonya, Tubonyon
Usilus
Konstan Phi:giy
Ak
Sandet
PotOranifihidivN
Ftbiny fottgn t #t)
Output Ztabng ci2""",
if4908_1030125000185_nomor2.jpg,adaptive_mean,12.8359055519104,0.0,0.0,"Vamis
4
Potonyur, fubon
Thusit riul
Const Phi:gyT
A
{vt=
PotornPhdiv-N.
fabiry ftutgn #/t ≠t
Ou Pot 7 tobing cin2","Vamis
4
Putingur, fubon
Thusit riul
Const Phi: integer
A = Phi
For vt in range(1, 5):
    PotornPhdiv-N.
    fabiry ftutgn / t ≠t
Out Pot 7 tobing cin2",
if4908_103012500030_nomor2.jpg,none,14.855837106704712,0.5299145299145299,0.6495726495726496,"kams
Potorgen, danker, tnggati :Integer
prsiPi, hasl
21901.fM7
Ioput(Potorgan, daneter, (r99)
Pi<-3.14
Jari- d.arefer div 2
roncs<-(Pix+xr)*Engsi))dv(
OUERE(tereS)
e-dptogtam
endprooram","program kamus
Potongan, Temberang, Tinggi : Integer
Program, Hasil
21901.FM7
Input(Potongan, Temberang, Tinggi)
If Potongan == 0 then
    Output(5)
Endif
Output(Terseharis)
R = 3.14
Jari = Diameter / 2
Luas = R * R * Math.PI
Output(Luas)
endprogram","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500030_nomor2.jpg,otsu,11.504029512405396,0.6965811965811965,0.7350427350427351,"program Cake
1ans
Potorgen, da-4er, 1.ngg,)ar: : 1nteger
2x57i1n1
21901 f7
1njt(Potorgsn,dametet,Erss
1i<-$.14","program Cake
input(potongern, da-ter, ergang)
if potongan == 0 then
    output(5)
endif","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500030_nomor2.jpg,adaptive_gaussian,12.06033968925476,0.5769230769230769,0.6196581196581197,"PotOrgn, dianer tingg:ati : lntege
poros-1pi,hast!
2190F6m2
input(Potorggn., dareter, (.rg9)
fe3.4
Jans dartteh du
frus∠-(Px*r)* n05))dv
OUERCE(TeMeS)
2ndPtogtam","program dianer tingg:ati  
input(PotOrggn, darTer, rg9)
jans darTer  
frus∠-(Px*r)*n05))div  
output(TemEs)  
endprogram","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500030_nomor2.jpg,adaptive_mean,13.374484777450562,0.8974358974358975,0.8675213675213675,"081501F8
OUERE(temeS)
MP(05
pePe
30
(6008003054
$P_{W}4061e
Poros P basl
D3)41:4E(86010WEPC85030}.
se","program OUERE(temeS)
MP(05
pePe
30
(6008003054
$P_{W}4061e
Poros P basl
D3)41:4E(86010WEPC85030}.se","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500033_nomor2.jpg,none,12.839136600494385,0.29927007299270075,0.39416058394160586,"Ftgtan cake
Keaws
Const : Phi : 3.14
n,dit-latger
hesil : real
alygritna
inft(ndet)
hasil =Phi d* + )div n
Cufat(usil)
adprogram","Input OCR:  
Ftgtan cake  
Keaws  
Const : Phi : 3.14  
n,dit-latger  
hesil : real  
alygritna  
inft(ndet)  
hasil =Phi d* + )div n  
Cufat(usil)  
adprogram  
>>>","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500033_nomor2.jpg,otsu,12.058044195175171,0.5474452554744526,0.45985401459854014,"Kan's
Cont:Fhi : 3.14
nd.ti-tger
hesil : real
=it
f(ndt
asi =Phd+a√n
∴LEAL(usil
pcerm","program Kan's
kamus
    nd, ti-tger
    hesil : real
algoritma
    input(nd, ti-tger)
    if nd == Phd + a√n then
        output(hesil)
    endif
endprogram","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500033_nomor2.jpg,adaptive_gaussian,11.565970659255981,0.5620437956204379,0.49635036496350365,"Kean's
Corit : Phi : 3.14
n{
hesil :real
algrifna
infx(ndet
=hd
ccA^}(si
adpregram","alan's
coroutines : phi : 3.14
n{
hesil :real
algorithm
input(det)
if det == 0 then
    output(5)
endif
endprogram","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500033_nomor2.jpg,adaptive_mean,10.71115493774414,0.9051094890510949,0.5109489051094891,"m=1$
(+^{0)0
115m
'''u
h
S
a15573","program abc
kamus
    m : integer
algoritma
    input(m)
    if m == 0 then
        output(5)
    endif
endprogram","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500034_nomor2.jpg,none,12.445677280426025,0.4198473282442748,0.37404580152671757,"program Cake
kamus
N,td=f1oc
Aigeritma
iPPU N,tal
$ =d/2
Lus. .2*((π+5*5)/N)*(2*t*r)
outPhe (Luus)
End frogram.","program Cake
kamus
N,t,f1oc
Aigoritma
iPPU N,tal
$ =d/2
Lus. .2*((π+5*5)/N)*(2*t*r)
output(Lus)
endprogram.","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
if4908_103012500034_nomor2.jpg,otsu,12.37802267074585,0.6183206106870229,0.5267175572519084,"Kamus
Y3 IRAA
Ntd:fat
A igotitma
MUN$
$ =d/2
L4s..2((x+{*5}/N)+(2*t*r)
Outht(Lu6s)
Endfrosum .","Kamus
y3 iraa
nntd:fat
A igotitma
$m$
= d/2
ls.2((x+*5)/n)+(2*t*r)
Output(ls)
Endprogram","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
if4908_103012500034_nomor2.jpg,adaptive_gaussian,11.413183689117432,0.6259541984732825,0.5114503816793893,"program Cake
kanus
N,Ed=f1ck
Aigotitaa
oNt
=8/2
L(G/N2
Outu Lus
End Prorcim","program Cake
kamus
N,E,d: integer
algoritma
input(N,E,d)
if N == 0 then
    Output(5)
endif
endprogram","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
if4908_103012500034_nomor2.jpg,adaptive_mean,11.541324615478516,0.6030534351145038,0.5801526717557252,"Program Cake
Kanus
Nit,dfioct
Aigotitma
…m=Nt8
53872
((TS/T
Outut (Lubs)
Endfroscm","Program Cake
kamus
input(d,f)
if d == 0 then
    output(5)
endif
output(Lbs)
endprogram","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
if4908_103012500043_nomor2.jpg,none,9.893540859222412,0.0,0.0,"program Cake
kames
hasil: teal
Nidt iteger
algoritma
inpit(N,dt)
hosi1-(3,1u*(2/2)*(312)/)+2+(2+)+((314+2)
Gutput(harl,""Cm2{n)
endprogran","program Cake
kamus
hasil : teal
N, dt : integer
algoritma
input(N, dt)
H = 3.14 * (2/2) * (3*N)/2 + 2 + (2+)+(3*14+2)
output(H,""Cm2{n)
endprogram",
if4908_103012500043_nomor2.jpg,otsu,9.20857834815979,0.0,0.0,"progrz !akc
kamrs
hasil real
Nt rttger
algritma
input(N,d,t)
ho!-3,u*(1)+)/+2(()
atft{ha, "" c_m{}","program progrz_akrca
kamus
    N,r,t : integer
algoritma
    input(N, r, t)
    if N == 0 then
        output(-3*u*(1)+)/2()
    endif
atft{ha, "" c_m{}
endprogram",
if4908_103012500043_nomor2.jpg,adaptive_gaussian,8.887617349624634,0.0,0.0,"progcar Cak
hastleteal
Ntrtiger
ren
Rhut(Nt)
-(3(h)/)2^)+(","program Cak
kamus
    Ntrtiger, Rhut : integer
algoritma
    input(Ntrtiger, Rhut)
    if Ntrtiger == 0 then
        output(5)
    endif
endprogram",
if4908_103012500043_nomor2.jpg,adaptive_mean,8.563612461090088,0.0,0.0,"Rrogrin Cak
hasrtttea
N243Ruttger
luput(N,d
(3)+()/)+2+A+++(3","program Rrogrin Cak
kamus
    N, d : integer
algoritma
    input(N, d)
    if N == 0 then
        output(d / (N + 1) + 3)
    endif
endprogram",
if4908_103012500045_nomor2.jpg,none,10.405884981155396,0.46875,0.53125,"komus
NidiE,iinteger
Pirh
:Real
aigoritma
inputndit)
Pi = 3.14","program kamus
Nim : integer
Procced
input(Nim)
Pi = 3.14
>>>","program Cake
kamus 
    n, d, t, i : integer
    pi, h      : real
algoritma
    input(n,d,t)
    pi = 3.14
endprogram"
if4908_103012500045_nomor2.jpg,otsu,10.686068773269653,0.7916666666666666,0.8020833333333334,"Yonus
n,dc,:t
F.,r
.2::1
4.4564
FuAI
$P_{ = $3{1$","Younus
,n,d,c:
f.,r
.2:1
4.4564
FP = 31P","program Cake
kamus 
    n, d, t, i : integer
    pi, h      : real
algoritma
    input(n,d,t)
    pi = 3.14
endprogram"
if4908_103012500045_nomor2.jpg,adaptive_gaussian,10.024493217468262,0.6041666666666666,0.3541666666666667,"nijt:integer
Pih:Real
aigoritmna.
input(nsit)
$p_{}=}$3.1 9$","program nijt:integer
pih:Real
algoritma
input(nsit)
$p_=3.14$
endprogram","program Cake
kamus 
    n, d, t, i : integer
    pi, h      : real
algoritma
    input(n,d,t)
    pi = 3.14
endprogram"
if4908_103012500045_nomor2.jpg,adaptive_mean,10.906194686889648,0.6145833333333334,0.5625,"komis.
niditinteger
Pish:2}Real
aigoritma:.
inputnsit
$P_{}=}3.19","program komis
kamus
    nidit, nigeret : integer
algoritma
    input(nidit, nigeret)
    $p_{} = 3.19
    output($p_)
endprogram","program Cake
kamus 
    n, d, t, i : integer
    pi, h      : real
algoritma
    input(n,d,t)
    pi = 3.14
endprogram"
if4908_103012500065_nomor2.jpg,none,13.472190856933594,0.32934131736526945,0.32335329341317365,"program Cake
Kamus
N,t,d :integer
Potongen,: ceal
Phis
Argoritma
d t
input(N,td)
Fredt
PhiC 3.14
PotonganPhi*r2))/N
Output (Potongon, ""CM2"")
endprogram","program Cake
Kamus
N,t,d :integer
Potongen,:ceal
Phis
Argoritma
d t
input(N,td)
Fredt
PhiC 3.14
Potongan= (Phi*r**2)/N
Output (Potongan, ""CM2"")
endprogram","program cake
kamus
    N, t, d : integer
    potongan, phi, r : real
algoritma
    input(N, d, t)
    n <- d*t
    phi <- 3.14
    potongan <- (phi*(r^2))/N
    output(potongan, ""cm2"")
endprogram"
