filename,method,time,cer_raw,cer_refined,raw_text,final_text,ground_truth
if4908_103012500007_nomor2.jpg,none,28.196868896484375,0.3545816733067729,0.44223107569721115,"Kamvs
ndt:integer
hasil : real
r:real
lras:string
algoritma
inprt(n, d,t)
r=d/20
hasil=(2×3.14×rxr/n)
hasil = hasil+(2×rxt)
hasil =hasil+(2×3.19xrxtn)
Aupt (hail,""cm2)
lVa5=""cM2""
outprt Chasil, lvas)
endprogram","program kamus
integer:ndt, hasil
real:r, t
string:lras

algoritma
input(n, d, t)
r=d/20
hasil=(2*3.14*r*r/n)
hasil = hasil+(2*r*t)
hasil =hasil+(2*3.19*r*r*n)
output(hasil,""cm2"")
lvas=""cm2""
output(lvas)","program Cake
kamus
    n, d, t : integer
    hasil : real
    r : real
    luas : string
algoritma
    input(n, d, t)
    r = d / 2.0
    hasil = (2 * 3.14 * r * r / n)
    hasil = hasil + (2 * r * t)
    hasil = hasil + (2 * 3.14 * r * t / n)
    luas = ""cm2""
    output(hasil, luas)
endprogram"
if4908_103012500007_nomor2.jpg,clahe,26.38328790664673,0.41434262948207173,0.4103585657370518,"Kamvs
ndt:integer
hasil : real
r : real
lras:string
Igoritma
inpit (n d, t)
r=d/2
hasil=(2×3.14×rxr/n)
hasil= hasil+(2×rxt)
hasil =hasil+(2×3,19xrxtn)
Aupt(hail,""am2)
lVa5=""cM2
output Chasil, lvas)","Kamus
n : integer
t : integer
lras : string

Algoritma
input(n, t)
r=d/2
hasil=(2*3.14*r*r/n)
hasil= hasil+(2*r*t)
hasil =hasil+(2*3.14*r*r*n)
output(hasil, lvas)","program Cake
kamus
    n, d, t : integer
    hasil : real
    r : real
    luas : string
algoritma
    input(n, d, t)
    r = d / 2.0
    hasil = (2 * 3.14 * r * r / n)
    hasil = hasil + (2 * r * t)
    hasil = hasil + (2 * 3.14 * r * t / n)
    luas = ""cm2""
    output(hasil, luas)
endprogram"
if4908_103012500007_nomor2.jpg,clahe_threshold,26.171688556671143,0.450199203187251,0.4860557768924303,"vake
Kamvs
nd,t:integer
hasil : real
t : real
lras:string
algoritma
inpit (n, d, t)
r=d/20
hasil=(2x3,14xrxr/n)
hasil=hasil+(2×rxt)
hasil= hasil+(2x3,19xrx
lv","vake
kamus
    n,d,t : integer
    lras : string

algoritma
    input(n, d, t)
    r=d/20
    hasil=(2.3.14.x.t.x.t/n)
    hasil=hasil+(2.x.r.x.t)
    hasil=hasil+(2.x.3.19.x.t)
lvas","program Cake
kamus
    n, d, t : integer
    hasil : real
    r : real
    luas : string
algoritma
    input(n, d, t)
    r = d / 2.0
    hasil = (2 * 3.14 * r * r / n)
    hasil = hasil + (2 * r * t)
    hasil = hasil + (2 * 3.14 * r * t / n)
    luas = ""cm2""
    output(hasil, luas)
endprogram"
if4908_1030125000185_nomor2.jpg,none,28.459152221679688,0.0,0.0,"Kamus.
Hsr
N.dt
int
Potongan, tubony
husil
riul
Aly
 Const Phi:3.14
inpt -) Nd...t
d-72.44
otCran> d * fhi div.N, .
fabine.-> fotutgan #/t*t.u 
 OutPot -7 tabony""(m2""
endprogram","Kamus.
Hsr
int
Potongan tubony
Aly
Const Phi:3.14
input(N)
d=-72.44
output(d * Phi div N, )
fabinet-> fotutgan #/t*t.u 
Output -7 tabony(m^2""
endprogram",
if4908_1030125000185_nomor2.jpg,clahe,29.663994073867798,0.0,0.0,"Kamus
4sn
N.
d.t
int
Potongun,tabony
husil
riul
Aly
Const Phi:3.14
invt-Ndt
Potoryan-> d * fhi div.N u..
fabing. -> fotutgan /t *t.ur
. OUtPot -7 tabung""(m2""
L
endprogram","Kamus
Asin
N.
D.T
Integer
Potongun,tabony
Husil
Riul
Aly
Const Phi:3.14
Input N
Potongan -> D * Phi / N
Luas_tabung -> phi * r^2
Output Luas_tabung(m^2)
Endprogram",
if4908_1030125000185_nomor2.jpg,clahe_threshold,25.77661895751953,0.0,0.0,"Vamvs
14
N.2-t
int
Dotongur, tubony
husilriul
Eimst Phi:3.14
Aly
{rit-7Nd,1
7344
PutOryan-+fhidiv-N.
fabiry.-2 fotun t *t)
. Ouput tang Ci2","program Vamvs
14
int int
Dotongur, tubony
husilriul
Eimst Phi:3.14
Aly
input(a, b, c)
if a == 0 then
    output(5)
endif
Output tang Ci2",
if4908_103012500030_nomor2.jpg,none,27.976037979125977,0.5170940170940171,0.4444444444444444,"kams
Potorgen, danker, tnggati :Integer
prsiPi, hasl
21901.fM7
Ioput(Potorgan, daneter, (rg9)
Pi<-3.14
Jari- d.arefer div 2
roncs<-(Pix+xr)*Engsi))dv(
OUERE(tereS)
e-sptogtam
endprogram","kams
Potong, danker, tnggati :Integer
program, hasil
21901.FM7
Input(Potongan, danker, (nggati)
Pi<-3.14
Jari- diarefer div 2
Rumus<-(Px+xr)*Engsi))div(
Output(terses)
endprogram","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500030_nomor2.jpg,clahe,41.39588141441345,0.48717948717948717,0.4829059829059829,"kamus
gral Cake
Potorgen, diamker, tinggati :lnteger
poresi Pi, hasl
21901EM2
Iopct(Potorgan, d.ameter, (rg9)
Pi<-3.14
Jari< d.areferdiv 2
romcs<-(Px+×r)*E.n9si))dv
OUERE(ToMeS)
e-dptogtam","kamus
gral Cake
Potorgen, diamker, tinggati :Integer
Poresi Pi, hasil
21901EM2
Input(Potorgen, d.ameter, tinggati)
Pi<-3.14
jari< diameter/2
circumference=(Pi*jari)*tinggati
Output(Circumference)
endgral","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500030_nomor2.jpg,clahe_threshold,19.656415224075317,0.7136752136752137,0.5470085470085471,"Cake
karvs
Potorgen, damget, f.ngg:)ati : Intege5
persPi,hasl
2190t.Em2
InPut(Potorgan,diamet
3.(","program kamus
    potongan, diamet, hasil : integer
algoritma
    input(potongan, diameter)
    jika potongan == 0 then
        output(5)
    endif
endprogram","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500033_nomor2.jpg,none,22.754700899124146,0.291970802919708,0.5693430656934306,"Ftgtan cake
Keaws
Const : Phi : 3.14
n,ditlteger
hesil : real
alygritna
inft(ndet)
hasil =Phi d* + )div n
Cufat(usil)
adprogram","program adprogram
kamus
   Const, Phi, n, detteger, hesil : integer
kamus
algoritma
   input(n, ditteger, hesil)
   hasil = Phi * (n + 1) / n
   output(hasil)
cufat(usil)
adprogram","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500033_nomor2.jpg,clahe,21.91934084892273,0.27007299270072993,0.41605839416058393,"Frgencake
Kanws
Const : Phi : 3.14
n,dti-lateger
hesil : real
algoritna
inpt(nidet)
hasil=(Phid+)div n
CufAt(uusil)
adprogram","Program
Kamus
    Phi : integer
    n, dtimer : real

Algoritma
    Input(n, dtimer)
    Hasil = (Phi * dtimer +) div n
    Output(Hasil)

Endprogram","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500033_nomor2.jpg,clahe_threshold,20.337485551834106,0.43795620437956206,0.5109489051094891,"Koa's
Const :Phi : 3.14
ndt.s.mtqer.
hesil : reel
dgoritna
1mpx(ndit)
masil = (Phi
CufAt(mssl)
indprogram","Koas
Const Phi : 3.14
int hesil
algoritma
input(masil)
if masil == 0 then
    output(5)
endif
endprogram","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500034_nomor2.jpg,none,28.913350820541382,0.4198473282442748,0.4122137404580153,"program Cake
kamus
N,td=f1oc
Aigeritma
iPPU N,tal
$ =d/2
Lus. .2*((π+5*5)/N)*(2*t*r)
outPhe (Luus)
End frogram.","program Cake
kamus
N,td=for
Aigeritma
iPPU N,tal
$ =d/2
Lus. .2*((π+5*5)/N)*(2*t*r)
outPhe (Luus)
End program.","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
if4908_103012500034_nomor2.jpg,clahe,22.928597927093506,0.4351145038167939,0.3893129770992366,"program Cake
Kamus
N,td=f1ack
Aigoritma
1PUN,0$
$ =d/2
LuS.2*((×5*5)/N)*(2*t*r)
OutPht (Luus)
endfrogram","program Cake
kamus
N,t,d,f: integer
algoritma
input(N, t, d, f)
$L=2*((t-d)*d*f/N)*(2*$*r)
output(LS)
endprogram","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
if4908_103012500034_nomor2.jpg,clahe_threshold,20.17930841445923,0.6183206106870229,0.5190839694656488,"kamus
N,t,d:f1act
A igoritma
L$
$ =d/2
Lu.2*((x*5×5}/N)+(2*t*r
OUPh (LuBS
endfosom.
5","kamus
N,t,d:float
A algoritma
$L=$/2
Lu=2*((x*$*5*5)/N)+(2*t*r
Output(Lu)
endprogram.5","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
if4908_103012500043_nomor2.jpg,none,19.532002687454224,0.0,0.0,"program Cake
kames
hasil: teal
Nidt iteger
algoritma
inpit(N,dt)
hosi1-(3,1u*(2/2)*(312)/)+2+(2+)+((314+2)
autput (har1,""Com2)
endprogran","program Cake
kamus
hasil: teal
N, dt : integer
algoritma
input(N, dt)
hosi = 3.14 * (2/2) * (3**2)/2 + 2 + (2+)+ ((3**4+2)
output(hos1,""Com2)
endprogram",
if4908_103012500043_nomor2.jpg,clahe,17.88855743408203,0.0,0.0,"program Cake
kames
hasil: real
Nidtmteger
algoritma
input(N,d,t)
hosi1-(3,u*(d/2)*(312))/)+(2²(2++t)+(1(3)
atput(harl,""come{n)
ndprogran","program Cake
kamus
hasil : real
Nidtmteger
algoritma
input(N,d,t)
hosi1 -(3*u*(d/2)*(312))/)+(2²(2++t)+(1(3)
output(harl,""come{n)
endprogram",
if4908_103012500043_nomor2.jpg,clahe_threshold,15.615106105804443,0.0,0.0,"progrm Cakr
kam-s
he teal
NA Rifter
gritm
(hut(N,d,t)
h1-3*()+2)/)+
atrt(horl, "" cm)","program Cakr
kamus
  h1,h2 : integer
algoritma
  read(h1, h2)
  if h1 == 0 then
    output(5)
  endif
endprogram",
if4908_103012500045_nomor2.jpg,none,19.063456296920776,0.4583333333333333,0.5833333333333334,"komus
Nidit,iinteger
Pirh
:Real
aigoritma
inputndit)
Pi = 3.14","program kamus
kamus
    a,b,c : integer
algoritma
    input(a, b, c)
    if a == 0 then
        output(5)
    endif
endprogram","program Cake
kamus 
    n, d, t, i : integer
    pi, h      : real
algoritma
    input(n,d,t)
    pi = 3.14
endprogram"
if4908_103012500045_nomor2.jpg,clahe,18.123121738433838,0.5,0.1875,"kumus
Nidit,i:integer
Pirh
:Real
aigoritma
input nidit)
$P_{} = 3.19","program abc
kamus
    Nidit, i : integer
Pi_h : Real
algoritma
    input(Nidit)
    Pi_h = 3.14
endprogram","program Cake
kamus 
    n, d, t, i : integer
    pi, h      : real
algoritma
    input(n,d,t)
    pi = 3.14
endprogram"
if4908_103012500045_nomor2.jpg,clahe_threshold,18.31305241584778,0.5520833333333334,0.5833333333333334,"komus
Bidit,i:integer
Pish
:Real
aigoritma
npundit
$P_{}=} {$ q$","program abc
kamus
    Bidit,i:integer
    Pish:Real
algoritma
    input(Bidit, Pish)
    if Bidit == 0 then
        output(5)
    endif
endprogram","program Cake
kamus 
    n, d, t, i : integer
    pi, h      : real
algoritma
    input(n,d,t)
    pi = 3.14
endprogram"
if4908_103012500065_nomor2.jpg,none,22.828110694885254,0.33532934131736525,0.32934131736526945,"program Cake
Kamus
Nit,d :integer
Potongen,: ceal
Phis
Argoritma
d t
input(N,td)
Fredt
PhiC 3.14
PotonganPhi*r2))/N
Output (Potongon, ""CM2"")
endprogram","program Cake
kamus
Nit,d :integer
Potongan,:ceal
Phis
Algoritma
d t
input(N,td)
Fredt
PhiC 3.14
PotonganPhi*r²)/N
Output (Potongon, ""CM2"")
endprogram","program cake
kamus
    N, t, d : integer
    potongan, phi, r : real
algoritma
    input(N, d, t)
    n <- d*t
    phi <- 3.14
    potongan <- (phi*(r^2))/N
    output(potongan, ""cm2"")
endprogram"
if4908_103012500065_nomor2.jpg,clahe,23.43697452545166,0.31736526946107785,0.32934131736526945,"program Cake
Kamus
Nt,d :integer
Potongen : real
Phis
Argoritma
d t
input(N,td)
r
redt
PhiE3.14
Potongan(Phi+r^2))/N
Output (Potongan, ""CM2"")
endprogram","program Cake
Kamus
N,t,d :integer
Piotongen : real
Phis
Algoritma
d t
Input(N,t,d)
r
Redt
Phi3.14
Potongen(Phi+(d^2))/N
Output(Potongen, ""CM2"")
Endprogram","program cake
kamus
    N, t, d : integer
    potongan, phi, r : real
algoritma
    input(N, d, t)
    n <- d*t
    phi <- 3.14
    potongan <- (phi*(r^2))/N
    output(potongan, ""cm2"")
endprogram"
if4908_103012500065_nomor2.jpg,clahe_threshold,21.924766063690186,0.41317365269461076,0.32934131736526945,"program Cake
Kamus
Nit,d :integer
Potongen : real
Phis
AgoriEna
dt
input(N,td)
Frad't
Phie3.14
PotonganEPhiA2)/N
Output (pota
endprogam ","program Cake
kamus
Nit,d :integer
Potongen : real
phis
algoritma
dt
input(N,td)
Frad't
Phie=3.14
Potongan=Phi*A/2)/N
output(potongan)
endprogram","program cake
kamus
    N, t, d : integer
    potongan, phi, r : real
algoritma
    input(N, d, t)
    n <- d*t
    phi <- 3.14
    potongan <- (phi*(r^2))/N
    output(potongan, ""cm2"")
endprogram"
if4908_103012500069_nomor2.jpg,none,24.03691601753235,0.25,0.22872340425531915,"Kamus
N :nteger
D :Integer
T: (n+eger
Hasil:real
Potorg:real
PI:Feal
Algortma
input(N,D,T)
P1=3.14
Hate
D = DdV 2
Ha=2(01*D+T
Potong=Hasil/N
outPut(Potong)
Ou+put(""cm22)","Kamus
N :integer
D :Integer
T: integer
Hasil:real
Potong:real
PI:real
Algoritma
input(N, D, T)
P1=3.14
Hati
D = D/2
Ha=2*(N*D+T)/N
Potong=Hasil/N
Output(Potong)
Output(""cm^2"")","kamuns
    N : Integer
    D: Integer
    T : Integer
    Hasil : Real
    Potong : Real
    PI : Real
Algoritma
    Input(N,D,T)
    PI = 3.14
    D = D div 2
    Hasil = 2 * (PI*D+T)
    Potong=Hasil/N
    Output(Potong)
    Output(""cm2"")"
if4908_103012500069_nomor2.jpg,clahe,41.24668049812317,0.23404255319148937,0.22340425531914893,"Kamus
N : integer
D : Integer
T:integer
Hasil :real
Potong: real
PI:real
Algortma
input(N,D,T)
P1=3.19
HTEN
D =DV2
Ha=2*(01*+T
Potong= Hasil/N
OutQut(potong)
Output(""Cm2)","Kamus
N : integer
D : Integer
T:integer
Hasil :real
Potong: real
PI:real

Algortma
input(N,D,T)
PI=3.19
HTEN
D =DIV2
Ha=2*(N*T+PI)
Potong= Hasil/N
Output(Potong)
Output(""Cm2)","kamuns
    N : Integer
    D: Integer
    T : Integer
    Hasil : Real
    Potong : Real
    PI : Real
Algoritma
    Input(N,D,T)
    PI = 3.14
    D = D div 2
    Hasil = 2 * (PI*D+T)
    Potong=Hasil/N
    Output(Potong)
    Output(""cm2"")"
if4908_103012500069_nomor2.jpg,clahe_threshold,24.990111112594604,0.39893617021276595,0.4095744680851064,"grogiram Cake
KaMus
N : nateger
D : integer
T:Inreger
Hasi :real
Poforg:real
pl:feal
Algortma
input(N,2T)
P1=3.14
t
D = DdV2
Mar=2*(01*0+T)
Potony= Hasit/N
OUTQU4(PO+on5)
Outqrt(""Cm2{)","grogiram Cake
KaMus
N : nateger
D : integer
T:integer
Hasi :real
Poforg:real
pl:feal
Algortma
input(N,2*T)
P1=3.14
t
D = D/√2
Mar=2*(N+T)/√2
Potony= Hasi/N
Outqrt(PO+on5)
Outqrt(""Cm2{)","kamuns
    N : Integer
    D: Integer
    T : Integer
    Hasil : Real
    Potong : Real
    PI : Real
Algoritma
    Input(N,D,T)
    PI = 3.14
    D = D div 2
    Hasil = 2 * (PI*D+T)
    Potong=Hasil/N
    Output(Potong)
    Output(""cm2"")"
if4908_103012500073_nomor2.jpg,none,22.51992416381836,1.4901960784313726,0.6862745098039216,"Leumus
P.U.,tEinteger
Lanes
P,N.2+ integer
Ecas treal
uos t s
dEreal
A
input(N, 8+)
goritme
≤2
d∠p3,14
do
LOSEN/(d+)
Fory10
inu
OUIPUt(rCS)
d=214
ensprogram
Bnctorendfor
Pob to
Luast
d0

t0
+

enror
antrors
erelecyron","Leumus
input(N, S)
algoritme
    if N == 0 then
        output(5)
    endif
endprogram","kamus
    p,n,t = integer
    luas = real
    d = real
    input(n,p,t)
    d=p*3.14
    luas=n/(d*t)
    output (luas)
endprogram"
if4908_103012500073_nomor2.jpg,clahe,23.80566716194153,1.4705882352941178,0.6862745098039216,"leumus
Lanus
PN.d+
Ainteger
P.U.,teinteger
Loas treal
Luos  f
dE real
A
inpt(N,8+)
goritme
57
d<3p3,1a
do
Lus <N/(d4)
for to
inPua
OUIPUt (rocS)
318
eadfor
ensprogram
Baleor
Pot to
Luast

to

CTYO
ondpori
erelergron","program Lanus
kamus
    L,a,b,c : integer
algoritma
    input(a, b, c)
    if a == 0 then
        output(5)
    endif
endprogram","kamus
    p,n,t = integer
    luas = real
    d = real
    input(n,p,t)
    d=p*3.14
    luas=n/(d*t)
    output (luas)
endprogram"
